phase,vth,polarity,hits,errors
18,28,0,16322,9842
18,28,1,16132,9805
18,30,0,16491,11349
18,30,1,16241,11180
18,32,0,16436,12864
18,32,1,16188,12949
18,34,0,16361,14578
18,34,1,16095,14553
18,36,0,16227,15612
18,36,1,16246,15701
18,38,0,16430,16303
18,38,1,16193,16108
18,40,0,16403,16394
18,40,1,16200,16197
18,42,0,16429,16429
18,42,1,16383,16383
18,44,0,16338,16338
18,44,1,16240,16240
18,46,0,16354,16354
18,46,1,16289,16289
18,48,0,16429,16429
18,48,1,16256,16256
18,50,0,16323,16323
18,50,1,16135,16135
18,52,0,16459,16459
18,52,1,16157,16157
18,54,0,16402,16402
18,54,1,16063,16063
18,56,0,16370,16370
18,56,1,16328,16328
18,58,0,16366,16366
18,58,1,16247,16247
18,60,0,16363,16363
18,60,1,16255,16255
18,62,0,16437,16437
18,62,1,16250,16250
20,0,0,16333,0
20,0,1,16445,0
20,2,0,16342,2
20,2,1,16354,1
20,4,0,16291,13
20,4,1,16431,19
20,6,0,16594,50
20,6,1,16428,79
20,8,0,16339,209
20,8,1,16372,274
20,10,0,16482,614
20,10,1,16377,694
20,12,0,16348,1332
20,12,1,16355,1525
20,14,0,16344,2380
20,14,1,16331,2800
20,16,0,16411,3813
20,16,1,16356,4413
20,18,0,16453,5447
20,18,1,16439,5916
20,20,0,16341,6611
20,20,1,16486,7267
20,22,0,16409,7730
20,22,1,16430,8071
20,24,0,16328,8227
20,24,1,16394,8516
20,26,0,16264,8803
20,26,1,16183,8860
20,28,0,16353,9791
20,28,1,16193,9799
20,30,0,16334,11292
20,30,1,16082,11121
20,32,0,16442,13067
20,32,1,16227,13065
20,34,0,16411,14663
20,34,1,16191,14686
20,36,0,16397,15825
20,36,1,16343,15830
20,38,0,16324,16191
20,38,1,16091,16004
20,40,0,16416,16410
20,40,1,16277,16272
20,42,0,16209,16209
20,42,1,16125,16125
20,44,0,16300,16300
20,44,1,16240,16240
20,46,0,16331,16331
20,46,1,16114,16114
20,48,0,16416,16416
20,48,1,16175,16175
20,50,0,16380,16380
20,50,1,16151,16151
20,52,0,16279,16279
20,52,1,16242,16242
20,54,0,16374,16374
20,54,1,16322,16322
20,56,0,16281,16281
20,56,1,16209,16209
20,58,0,16258,16258
20,58,1,16156,16156
20,60,0,16314,16314
20,60,1,16293,16293
20,62,0,16333,16333
20,62,1,16259,16259
22,0,0,16406,0
22,0,1,16289,0
22,2,0,16474,5
22,2,1,16431,2
22,4,0,16310,16
22,4,1,16278,16
22,6,0,16256,67
22,6,1,16470,73
22,8,0,16356,219
22,8,1,16476,299
22,10,0,16351,613
22,10,1,16475,708
22,12,0,16533,1393
22,12,1,16319,1488
22,14,0,16511,2376
22,14,1,16366,2810
22,16,0,16358,3851
22,16,1,16417,4311
22,18,0,16471,5369
22,18,1,16468,5961
22,20,0,16455,6768
22,20,1,16332,7104
22,22,0,16577,7752
22,22,1,16343,8041
22,24,0,16232,8160
22,24,1,16466,8559
22,26,0,16286,8809
22,26,1,16318,9027
22,28,0,16389,9830
22,28,1,16157,9752
22,30,0,16338,11293
22,30,1,16161,11137
22,32,0,16446,12969
22,32,1,16188,12942
22,34,0,16346,14509
22,34,1,16215,14631
22,36,0,16273,15606
22,36,1,16258,15766
22,38,0,16470,16338
22,38,1,16222,16128
22,40,0,16364,16354
22,40,1,16182,16179
22,42,0,16413,16413
22,42,1,16315,16315
22,44,0,16332,16332
22,44,1,16113,16113
22,46,0,16340,16340
22,46,1,16335,16335
22,48,0,16357,16357
22,48,1,16362,16362
22,50,0,16322,16322
22,50,1,16103,16103
22,52,0,16466,16466
22,52,1,16214,16214
22,54,0,16323,16323
22,54,1,16322,16322
22,56,0,16387,16387
22,56,1,16062,16062
22,58,0,16389,16389
22,58,1,16276,16276
22,60,0,16217,16217
22,60,1,16324,16324
22,62,0,16381,16381
22,62,1,16135,16135
24,0,0,16407,0
24,0,1,16531,0
24,2,0,16342,3
24,2,1,16366,0
24,4,0,16343,15
24,4,1,16460,19
24,6,0,16259,66
24,6,1,16236,74
24,8,0,16322,223
24,8,1,16502,248
24,10,0,16337,603
24,10,1,16113,715
24,12,0,16379,1285
24,12,1,16476,1536
24,14,0,16364,2411
24,14,1,16465,2766
24,16,0,16461,3923
24,16,1,16428,4308
24,18,0,16302,5300
24,18,1,16330,5829
24,20,0,16260,6607
24,20,1,16285,7089
24,22,0,16391,7540
24,22,1,16425,7990
24,24,0,16371,8267
24,24,1,16138,8560
24,26,0,16428,8929
24,26,1,16077,8857
24,28,0,16212,9660
24,28,1,16230,9838
24,30,0,16357,11303
24,30,1,16347,11262
24,32,0,16415,13017
24,32,1,16117,12799
24,34,0,16307,14573
24,34,1,16229,14699
24,36,0,16475,15830
24,36,1,16067,15548
24,38,0,16488,16380
24,38,1,16257,16168
24,40,0,16413,16402
24,40,1,16155,16149
24,42,0,16405,16405
24,42,1,16254,16254
24,44,0,16226,16226
24,44,1,16315,16315
24,46,0,16348,16348
24,46,1,16187,16187
24,48,0,16298,16298
24,48,1,16232,16232
24,50,0,16284,16284
24,50,1,16385,16385
24,52,0,16313,16313
24,52,1,16266,16266
24,54,0,16500,16500
24,54,1,16352,16352
24,56,0,16427,16427
24,56,1,16256,16256
24,58,0,16312,16312
24,58,1,16204,16204
24,60,0,16282,16282
24,60,1,16295,16295
24,62,0,16282,16282
24,62,1,16330,16330
26,0,0,16379,0
26,0,1,16473,0
26,2,0,16284,2
26,2,1,16414,4
26,4,0,16369,10
26,4,1,16459,14
26,6,0,16405,64
26,6,1,16359,75
26,8,0,16443,231
26,8,1,16303,278
26,10,0,16377,599
26,10,1,16504,708
26,12,0,16336,1255
26,12,1,16393,1568
26,14,0,16243,2408
26,14,1,16405,2765
26,16,0,16422,3790
26,16,1,16361,4316
26,18,0,16414,5389
26,18,1,16380,5850
26,20,0,16389,6640
26,20,1,16211,7125
26,22,0,16369,7549
26,22,1,16375,8068
26,24,0,16230,8156
26,24,1,16340,8556
26,26,0,16334,8917
26,26,1,16285,9005
26,28,0,16427,9782
26,28,1,16305,9876
26,30,0,16421,11310
26,30,1,16329,11308
26,32,0,16305,12836
26,32,1,16097,12927
26,34,0,16361,14598
26,34,1,16173,14618
26,36,0,16314,15722
26,36,1,16202,15706
26,38,0,16423,16304
26,38,1,16233,16140
26,40,0,16334,16323
26,40,1,16219,16213
26,42,0,16284,16284
26,42,1,16219,16219
26,44,0,16330,16330
26,44,1,16155,16155
26,46,0,16374,16374
26,46,1,16368,16368
26,48,0,16420,16420
26,48,1,16259,16259
26,50,0,16327,16327
26,50,1,16282,16282
26,52,0,16337,16337
26,52,1,16167,16167
26,54,0,16456,16456
26,54,1,16217,16217
26,56,0,16371,16371
26,56,1,16170,16170
26,58,0,16393,16393
26,58,1,16246,16246
26,60,0,16381,16381
26,60,1,16101,16101
26,62,0,16296,16296
26,62,1,16294,16294
28,0,0,16543,0
28,0,1,16451,0
28,2,0,16261,3
28,2,1,16668,3
28,4,0,16338,9
28,4,1,16437,15
28,6,0,16252,62
28,6,1,16319,84
28,8,0,16380,247
28,8,1,16453,277
28,10,0,16388,601
28,10,1,16354,733
28,12,0,16318,1328
28,12,1,16408,1540
